names,scores,logfoldchanges,pvals,pvals_adj,comparison,ref_group,target_group
Maml2,0.9466808,0.80879855,0.34380147778532577,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
A930011G23Rik,0.90680015,5.603379,0.3645124777710498,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nagk,0.8930089,0.9898299,0.3718524223139338,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tmem100,0.8657776,0.2094918,0.38661211666726203,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Chn2,0.8558514,2.7903323,0.3920799749375925,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ch25h,0.8372288,24.65862,0.4024639959893287,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gimap5,0.8372288,24.366663,0.4024639959893287,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Lsp1,0.8077136,2.79373,0.41925546659347124,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Edn1,0.801916,1.8394544,0.42260155451865544,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tec,0.7899694,4.5789623,0.4295456476424261,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ptprj,0.7880368,1.0640033,0.4306751537902279,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cxcl10,0.7623868,2.1999195,0.4458291951013771,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mrps30,0.76089346,1.058589,0.44672070970222877,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cck,0.74112886,1.0719922,0.45861532137108807,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ppm1h,0.73928416,2.545717,0.45973447264645817,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tbc1d9,0.73023635,1.8044357,0.4652457265730273,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rbm43,0.7292701,1.4690422,0.4658364699585156,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Exosc3,0.7274254,0.5342245,0.46696540892615934,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cdkn1c,0.6715574,3.351737,0.5018654879635679,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Plxna4,0.6647057,1.4577547,0.5062387487868756,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ccl24,0.65117794,23.645842,0.5149316403424598,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ebf3,0.65117794,23.94515,0.5149316403424598,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fam107b,0.6436235,0.7834914,0.5198196400124269,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Atp8a2,0.6267577,4.6709223,0.5308181064380697,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sik2,0.62236553,2.2991176,0.5337015492248277,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
1110008F13Rik,0.60954046,0.057724245,0.5421662475991069,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ppm1l,0.6067295,0.99775857,0.5440304301934049,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Etv6,0.5832755,1.0313092,0.5597078416979675,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tuba1c,0.5581525,23.62525,0.5767402500147432,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dusp5,0.5581525,23.768103,0.5767402500147432,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rab18,0.5538482,0.106460206,0.5796827296198805,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Npepl1,0.55261844,0.35721764,0.5805247296742448,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Hmgb2,0.54444903,0.49746516,0.5861325044439466,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Snx29,0.5279346,0.79467887,0.5975447173617,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Abcg2,0.4855066,2.653904,0.6273170368540014,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gab2,0.47742507,1.360552,0.6330594692208176,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Col15a1,0.46512708,23.537865,0.6418404491808087,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ccl7,0.46512708,24.993727,0.6418404491808087,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Perp,0.4606471,2.1911821,0.6450518068777973,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Actg1,0.46012005,2.0636878,0.6454300507989651,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ifi27l2a,0.45994437,1.7944033,0.6455561524964949,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cldn5,0.45792398,2.167697,0.6470070536605552,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fam19a2,0.4408825,4.2953305,0.6592980615370063,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tmem204,0.4088199,1.2280585,0.6826718218720704,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Msra,0.40249524,0.7593372,0.687319588242908,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rreb1,0.39731252,0.3838395,0.6911370128520318,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gbp7,0.39292037,0.57399,0.6943782817345101,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gad2,0.37623027,0.6436479,0.7067457086213229,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Filip1l,0.37210166,23.42063,0.7098171531048987,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sp100,0.37210166,23.171797,0.7098171531048987,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Plac8,0.37210166,24.002773,0.7098171531048987,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dusp27,0.37210166,23.23029,0.7098171531048987,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zswim6,0.37060833,0.585056,0.7109292663802811,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Arhgap11a,0.36885148,2.3997667,0.7122384229898469,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pecam1,0.36349308,1.3067331,0.716236577250154,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Kdr,0.34372848,1.6315045,0.7310504921050704,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Usp3,0.3302007,0.719027,0.7412483158497997,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Disc1,0.32449093,3.7215047,0.7455663898922984,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ly6g6e,0.32413957,3.11725,0.7458323803702651,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Svil,0.32001096,1.4321455,0.7489600299654875,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Msh5,0.29998282,2.4013886,0.7641902642782413,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gjb1,0.29453656,1.257372,0.7683479252928648,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cenpe,0.27907625,23.48974,0.7801863072410135,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ccl5,0.27907625,22.837019,0.7801863072410135,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Plau,0.27907625,22.620808,0.7801863072410135,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Folr2,0.27907625,22.980654,0.7801863072410135,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
1700011I03Rik,0.27907625,23.016493,0.7801863072410135,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
9930111J21Rik2,0.27907625,23.103884,0.7801863072410135,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Il2rg,0.27907625,22.746399,0.7801863072410135,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zfp536,0.27565038,1.8822896,0.782816604991173,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Iqcg,0.27081904,1.0862801,0.7865302160880325,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Inpp4b,0.26923788,0.7355279,0.7877466396438579,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Calb2,0.26133204,0.46426672,0.7938364702176934,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pdzrn4,0.25518304,4.5642,0.7985817308516397,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fxyd5,0.254656,2.6806095,0.7989888165900028,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
4933406I18Rik,0.254656,3.2502892,0.7989888165900028,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pbx3,0.24657446,0.89575845,0.8052375769177273,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Flna,0.23831724,0.53570163,0.8116350506145562,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Smc4,0.23497921,0.51123804,0.8142248634088557,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Foxj2,0.23234394,0.3190456,0.8162708892659898,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
1700112E06Rik,0.23111413,2.7501357,0.8172261310057171,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Lrfn5,0.23111413,2.7232628,0.8172261310057171,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ebf1,0.23093845,2.832385,0.817362616309894,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Flt1,0.2304114,2.0457687,0.8177721054324566,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cdh23,0.2304114,2.0225997,0.8177721054324566,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Thada,0.22874239,1.7853509,0.8190691485621229,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mog,0.22830318,0.1323671,0.8194105581578763,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Fhit,0.22777611,0.31345654,0.8198202948590237,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dock11,0.22663416,1.2352177,0.8207082263239925,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pid1,0.22496516,0.0852072,0.8220063854322717,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tmeff2,0.22268124,0.7577632,0.8237836030119883,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Trim41,0.20678172,0.28100872,0.8361803394080858,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cenpa,0.20669387,2.1646233,0.8362489458259558,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Opalin,0.20353153,1.2646642,0.8387196025438276,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rgs9,0.19878803,0.84619963,0.8424285627973971,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gtdc1,0.19597706,0.65395474,0.8446281214238025,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Crip1,0.19386883,0.0898768,0.8462785867071874,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tfec,0.18605083,22.150793,0.8524048966947452,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tmem72,0.18605083,22.161238,0.8524048966947452,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Itpripl1,0.18605083,22.323555,0.8524048966947452,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Lox,0.18605083,21.770529,0.8524048966947452,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slc8a1,0.18605083,22.082333,0.8524048966947452,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Naalad2,0.18605083,22.659075,0.8524048966947452,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
AW112010,0.18605083,21.992357,0.8524048966947452,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Hmga2,0.18605083,22.301514,0.8524048966947452,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Etl4,0.18605083,22.657166,0.8524048966947452,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cd300ld,0.18605083,22.352184,0.8524048966947452,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gm9999,0.18605083,22.356709,0.8524048966947452,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Parp8,0.18490888,0.2524362,0.8533005059858593,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Car4,0.1822736,1.2914797,0.8553680166255925,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tac1,0.1791991,1.1008122,0.8577813668812336,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cdyl,0.17612462,0.86332893,0.8601960471294101,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cacna1d,0.17217168,0.40969315,0.8633025547173377,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Xist,0.16435368,-0.06754412,0.8694527189906505,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cntn5,0.16206978,4.146213,0.8712509049477764,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mid1,0.1618941,2.7711623,0.871389254635375,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ccnb1,0.16171841,1.6460391,0.8715276082580306,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cdca2,0.16171841,2.4167988,0.8715276082580306,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slfn5,0.16171841,2.445325,0.8715276082580306,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Dph2,0.1582047,1.2117221,0.8742955006663382,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Calb1,0.15363687,0.69681025,0.8778960567012468,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gmds,0.15240708,0.6580423,0.8788658721044753,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Plcl1,0.14836632,0.23518914,0.8820536806853634,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slc10a7,0.14292008,0.05364989,0.8863533076608184,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Trhde,0.13808872,2.9432135,0.8901702991835753,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slco1a4,0.13808872,2.2944684,0.8901702991835753,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
H2-Q7,0.13791303,2.1340203,0.8903091474044806,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mis18bp1,0.13791303,2.0909069,0.8903091474044806,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nell1,0.13756166,1.7964547,0.8905868539347976,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ptprb,0.13738598,1.6975175,0.8907257122358004,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tpk1,0.1341358,0.8363324,0.8932951909273446,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ccdc162,0.13396011,0.7748384,0.8934341138261576,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nos1,0.13360874,0.53693473,0.8937119694282706,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ddi2,0.1310613,-0.25474328,0.895726810558106,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Arhgap29,0.13000719,0.5608264,0.8965607354592539,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slc7a1,0.12948014,0.35542578,0.8969777408257884,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mrc2,0.11410767,1.5509236,0.9091524460862722,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rasd2,0.11375629,1.45982,0.9094309857450683,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nid2,0.11340492,1.1289276,0.909709536537495,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pms1,0.11340492,1.0678617,0.909709536537495,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Neu4,0.11322924,1.1116287,0.9098488160982117,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ly6a,0.11322924,1.0392407,0.9098488160982117,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Egfl7,0.11094533,1.2849529,0.911659700974109,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gbp3,0.10936416,0.28772563,0.9129136598970368,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nhs,0.10936416,0.6757423,0.9129136598970368,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cnnm4,0.108485736,0.27795804,0.9136103976451793,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rabgap1,0.09407953,-0.11411877,0.9250459810689609,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Paqr5,0.093025416,21.709352,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Atp2a3,0.093025416,21.131317,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Crtam,0.093025416,20.82168,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gprc5c,0.093025416,21.280643,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sox15,0.093025416,23.417631,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Sox17,0.093025416,21.709352,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Nostrin,0.093025416,20.719284,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
A3galt2,0.093025416,21.200855,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Mrc1,0.093025416,21.641861,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Zmat4,0.093025416,21.65732,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Tac2,0.093025416,21.708452,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
H2-Aa,0.093025416,21.320063,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ndc80,0.093025416,21.411854,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ctsw,0.093025416,21.65732,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Aurkb,0.093025416,20.798769,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Pbk,0.093025416,21.533478,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slc18a2,0.093025416,21.125536,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cdca3,0.093025416,20.798769,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ace2,0.093025416,21.223616,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slc25a31,0.093025416,20.956512,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Bmp4,0.093025416,21.712055,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Slc38a5,0.093025416,21.709352,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Ube2c,0.093025416,20.798769,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Gnb5,0.093025416,21.253727,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Cartpt,0.093025416,20.722721,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Casc5,0.093025416,20.798769,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Emcn,0.093025416,22.301167,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
Rassf9,0.093025416,21.709352,0.9258833685585071,1.0,astrocyte_vs_microglial cell,astrocyte,microglial cell
